N51E255graph33698.gst,80643,1470000000,6441000000
N55E110graph10457.gst,44998,820000000,5570000000
N50E100graph9049.gst,51116,766000000,5481000000
N50E250graph33478.gst,105115,1157000000,6100000000
N53E106graph9871.gst,78769,865000000,5533000000
N50E50graph2017.gst,46236,629000000,5384000000
N52E260graph35791.gst,99163,1156000000,6246000000
N52E260graph35785.gst,98324,1284000000,6392000000
N52E260graph35784.gst,130063,1276000000,6325000000
N52E260graph35790.gst,210628,1285000000,6281000000
N56E0graph57.gst,20921,571000000,5268000000
N59E59graph2608.gst,50234,712000000,5460000000
N53E106graph9870.gst,90627,906000000,5510000000
N53E53graph2701.gst,34589,619000000,5477000000
N50E250graph33479.gst,106055,1474000000,6540000000
N50E100graph9048.gst,43512,756000000,5539000000
N56E28graph550.gst,59090,610000000,5415000000
N55E110graph10456.gst,69593,782000000,5502000000
N45E45graph1809.gst,64564,582000000,5444000000
N47E0graph48.gst,51088,555000000,5458000000
N50E250graph33484.gst,78125,1246000000,6344000000
N53E106graph9872.gst,90307,786000000,5609000000
N52E260graph35786.gst,82941,1309000000,6350000000
N52E260graph35792.gst,150553,1263000000,6382000000
N52E260graph35793.gst,128308,1206000000,6275000000
N52E260graph35787.gst,87522,1230000000,6532000000
N53E106graph9873.gst,45241,771000000,5478000000
N53E26graph505.gst,26753,581000000,5361000000
N45E0graph46.gst,11367,521000000,5270000000
N55E110graph10455.gst,29268,776000000,5504000000
N40E20graph366.gst,17963,507000000,5252000000
N51E102graph9280.gst,29223,710000000,5510000000
N58E116graph12971.gst,32944,819000000,5483000000
N54E27graph527.gst,58538,583000000,5268000000
N54E108graph10104.gst,28283,773000000,5506000000
N59E118graph11377.gst,30465,807000000,5473000000
N102E0graph103.gst,21658,852000000,5508000000
N59E118graph11376.gst,238929,863000000,6210000000
N54E108graph10105.gst,42611,801000000,5474000000
N58E116graph12970.gst,29391,834000000,5485000000
N51E102graph9281.gst,100870,839000000,5494000000
N58E116graph12972.gst,100593,829000000,5488000000
N58E116graph12966.gst,60816,815000000,5479000000
N54E108graph10107.gst,28247,758000000,5470000000
N54E108graph10098.gst,28772,745000000,5487000000
N59E118graph11374.gst,122853,847000000,5484000000
N95E0graph96.gst,165321,878000000,6700000000
N59E118graph11375.gst,39322,836000000,5559000000
N54E108graph10099.gst,29376,762000000,5476000000
N54E108graph10106.gst,29860,831000000,5968000000
N58E116graph12967.gst,44385,862000000,5490000000
N58E116graph12973.gst,43656,820000000,5532000000
N40E40graph1313.gst,19861,534000000,5239000000
N97E0graph98.gst,24821,800000000,5487000000
N51E102graph9279.gst,26984,731000000,5509000000
N47E47graph1887.gst,139001,578000000,5494000000
N54E108graph10102.gst,44066,730000000,5442000000
N59E118graph11371.gst,56861,901000000,5502000000
N59E118graph11370.gst,69769,828000000,5488000000
N59E0graph60.gst,10325,599000000,5486000000
N54E108graph10103.gst,53599,879000000,5863000000
N51E102graph9278.gst,26242,823000000,6234000000
N58E29graph573.gst,18593,622000000,5534000000
N58E116graph12974.gst,29394,879000000,5952000000
N48E48graph1583.gst,28849,639000000,5447000000
N58E0graph59.gst,22192,739000000,5898000000
N54E108graph10101.gst,36735,786000000,5503000000
N101E0graph102.gst,51964,853000000,5489000000
N59E118graph11372.gst,100602,849000000,5492000000
N57E114graph11039.gst,61969,826000000,5482000000
N49E0graph50.gst,16137,587000000,5270000000
N57E114graph11038.gst,48907,827000000,5500000000
N59E118graph11373.gst,29891,838000000,5483000000
N59E29graph574.gst,25110,639000000,5469000000
N54E108graph10100.gst,29096,826000000,5511000000
N58E116graph12975.gst,29835,913000000,5472000000
N52E52graph2105.gst,35658,643000000,5312000000
