N50E250graph33481.gst,175222,1558000000,6486000000
N53E106graph9877.gst,79326,838000000,5490000000
N43E21graph390.gst,94690,546000000,5180000000
N42E0graph43.gst,3547,496000000,5283000000
N53E106graph9876.gst,213905,802000000,5516000000
N41E20graph367.gst,45196,546000000,5654000000
N50E250graph33480.gst,150731,1449000000,6304000000
N52E104graph9576.gst,106947,961000000,5477000000
N43E0graph44.gst,18706,544000000,5185000000
N56E112graph10614.gst,162482,864000000,5498000000
N52E26graph504.gst,208489,620000000,5302000000
N56E112graph10616.gst,57893,889000000,5482000000
N51E255graph33689.gst,427052,1445000000,6302000000
N52E104graph9574.gst,245289,817000000,5462000000
N50E250graph33482.gst,91795,1399000000,6453000000
N53E106graph9874.gst,75069,917000000,6015000000
N57E28graph551.gst,104561,645000000,5963000000
N53E106graph9875.gst,50336,876000000,5511000000
N50E250graph33483.gst,107612,1523000000,6394000000
N52E104graph9575.gst,64992,857000000,5525000000
N51E0graph52.gst,598,544000000,5246000000
N46E46graph1504.gst,29447,616000000,5382000000
N56E112graph10617.gst,77480,925000000,5483000000
N50E0graph51.gst,1006,567000000,5369000000
N56E112graph10613.gst,127872,843000000,5511000000
N51E255graph33698.gst,128929,1491000000,6412000000
N55E110graph10457.gst,60368,1193000000,6269000000
N50E100graph9049.gst,46891,899000000,5978000000
N50E250graph33478.gst,127798,1436000000,6636000000
N53E106graph9871.gst,212272,911000000,5862000000
N50E50graph2017.gst,18214,651000000,5462000000
N52E260graph35791.gst,158811,1544000000,6376000000
N52E260graph35785.gst,123919,1425000000,6234000000
N52E260graph35784.gst,111086,1604000000,6755000000
N52E260graph35790.gst,99340,1406000000,6240000000
N56E0graph57.gst,1303,615000000,5232000000
N59E59graph2608.gst,20911,766000000,5496000000
N53E106graph9870.gst,31764,856000000,5502000000
N53E53graph2701.gst,20059,708000000,5489000000
N50E250graph33479.gst,106538,1457000000,6461000000
N50E100graph9048.gst,30304,807000000,5470000000
N56E28graph550.gst,17970,616000000,5466000000
N55E110graph10456.gst,59347,838000000,5509000000
N45E45graph1809.gst,23810,674000000,5490000000
N47E0graph48.gst,3934,579000000,5525000000
N50E250graph33484.gst,220169,1416000000,6495000000
N53E106graph9872.gst,30835,841000000,5518000000
N52E260graph35786.gst,66313,1506000000,6448000000
N52E260graph35792.gst,67782,1806000000,6640000000
N52E260graph35793.gst,104477,1556000000,6353000000
N52E260graph35787.gst,70972,1389000000,6474000000
N53E106graph9873.gst,33674,833000000,5472000000
N53E26graph505.gst,35981,614000000,5455000000
N45E0graph46.gst,1714,556000000,5177000000
N55E110graph10455.gst,32962,858000000,5487000000
N40E20graph366.gst,9597,534000000,5218000000
N51E102graph9280.gst,113656,813000000,5511000000
N58E116graph12971.gst,92223,952000000,5915000000
N54E27graph527.gst,37403,605000000,5367000000
N54E108graph10104.gst,64895,899000000,5471000000
N59E118graph11377.gst,35082,990000000,5478000000
N102E0graph103.gst,525,883000000,5452000000
N59E118graph11376.gst,51409,897000000,5477000000
N54E108graph10105.gst,63196,883000000,5481000000
N58E116graph12970.gst,61037,977000000,5477000000
N51E102graph9281.gst,47538,852000000,5479000000
N58E116graph12972.gst,51235,918000000,5479000000
N58E116graph12966.gst,35729,900000000,5483000000
N54E108graph10107.gst,41498,982000000,5898000000
N54E108graph10098.gst,33355,927000000,5475000000
N59E118graph11374.gst,36486,918000000,5485000000
N95E0graph96.gst,625,900000000,5485000000
N59E118graph11375.gst,53056,980000000,5478000000
N54E108graph10099.gst,33296,826000000,5492000000
N54E108graph10106.gst,53682,880000000,5479000000
N58E116graph12967.gst,37837,926000000,5492000000
N58E116graph12973.gst,33318,937000000,5469000000
N40E40graph1313.gst,39066,558000000,5268000000
N97E0graph98.gst,660,842000000,5521000000
N51E102graph9279.gst,29753,797000000,5484000000
N47E47graph1887.gst,16307,628000000,5480000000
N54E108graph10102.gst,66226,849000000,5487000000
N59E118graph11371.gst,137295,922000000,5486000000
N59E118graph11370.gst,38134,907000000,6013000000
N59E0graph60.gst,642,705000000,5475000000
N54E108graph10103.gst,34332,852000000,5514000000
N51E102graph9278.gst,30021,889000000,5936000000
N58E29graph573.gst,30293,678000000,5451000000
N58E116graph12974.gst,35191,871000000,5480000000
N48E48graph1583.gst,22305,664000000,5464000000
N58E0graph59.gst,801,636000000,5398000000
N54E108graph10101.gst,49150,843000000,5507000000
N101E0graph102.gst,996,898000000,6066000000
N59E118graph11372.gst,58746,938000000,5504000000
N57E114graph11039.gst,65841,879000000,5483000000
N49E0graph50.gst,938,549000000,5227000000
N57E114graph11038.gst,76081,890000000,5502000000
N59E118graph11373.gst,64753,928000000,5469000000
N59E29graph574.gst,36922,696000000,5464000000
N54E108graph10100.gst,85463,875000000,5505000000
N58E116graph12975.gst,33327,895000000,5484000000
N52E52graph2105.gst,142048,635000000,5478000000
